    BEGIN:|U|  BEGIN:Ph(U)  BEGIN:TBeg  HX:HeatIn   HX:HeatIn     RPN:dT     RPN:COP   
      m^3/s        deg          K           W           W           _           _      
         0f          0g          0c          1e         13e          9A         16A    
     1.0180E-2        4.95000    340.700     -691.66       471.570       75.0900       2.18120
     1.0180E-2        4.80000    340.710     -691.89       471.750       75.0790       2.18150
     1.0180E-2        4.65000    340.710     -692.12       471.930       75.0690       2.18180
     1.0180E-2        4.50000    340.710     -692.34       472.100       75.0580       2.18200
     1.0180E-2        4.35000    340.720     -692.56       472.260       75.0470       2.18230
     1.0180E-2        4.20000    340.720     -692.77       472.430       75.0360       2.18260
     1.0180E-2        4.05000    340.720     -692.98       472.590       75.0240       2.18280
     1.0180E-2        3.90000    340.720     -693.18       472.740       75.0130       2.18310
     1.0180E-2        3.75000    340.730     -693.38       472.900       75.0010       2.18330
     1.0180E-2        3.60000    340.730     -693.57       473.040       74.9900       2.18350
     1.0180E-2        3.45000    340.730     -693.76       473.190       74.9780       2.18380
     1.0180E-2        3.30000    340.730     -693.94       473.330       74.9660       2.18400
     1.0180E-2        3.15000    340.740     -694.12       473.470       74.9540       2.18420
     1.0180E-2        3.00000    340.740     -694.29       473.600       74.9420       2.18440
     1.0180E-2        2.85000    340.740     -694.46       473.730       74.9290       2.18460
     1.0180E-2        2.70000    340.740     -694.63       473.860       74.9170       2.18490
     1.0180E-2        2.55000    340.750     -694.78       473.980       74.9040       2.18510
     1.0180E-2        2.40000    340.750     -694.94       474.100       74.8910       2.18530
     1.0180E-2        2.25000    340.750     -695.08       474.210       74.8790       2.18550
     1.0180E-2        2.10000    340.750     -695.23       474.320       74.8660       2.18570
     1.0180E-2        1.95000    340.750     -695.36       474.430       74.8520       2.18580
     1.0180E-2        1.80000    340.750     -695.50       474.530       74.8390       2.18600
     1.0180E-2        1.65000    340.750     -695.62       474.630       74.8260       2.18620
     1.0180E-2        1.50000    340.760     -695.75       474.730       74.8120       2.18640
     1.0180E-2        1.35000    340.760     -695.86       474.820       74.7980       2.18650
     1.0180E-2        1.20000    340.760     -695.98       474.910       74.7850       2.18670
     1.0180E-2        1.05000    340.760     -696.08       474.990       74.7710       2.18690
     1.0180E-2        0.90000    340.760     -696.19       475.080       74.7570       2.18700
     1.0180E-2        0.75000    340.760     -696.28       475.150       74.7420       2.18720
     1.0180E-2        0.60000    340.760     -696.38       475.230       74.7280       2.18730
     1.0180E-2        0.45000    340.760     -696.46       475.300       74.7140       2.18750
     1.0180E-2        0.30000    340.760     -696.55       475.360       74.6990       2.18760
*1   1.0180E-2        0.15000    340.760     -696.62       475.420       74.6840       2.18770
     1.0180E-2   -1.1102E-15     340.760     -696.70       475.480       74.6690       2.18790
     1.0180E-2       -0.1500     340.760     -696.76       475.540       74.6540       2.18800
     1.0180E-2       -0.3000     340.760     -696.83       475.590       74.6390       2.18810
     1.0180E-2       -0.4500     340.760     -696.88       475.630       74.6240       2.18820
     1.0180E-2       -0.6000     340.760     -696.94       475.680       74.6090       2.18830
     1.0180E-2       -0.7500     340.760     -696.98       475.720       74.5930       2.18840
     1.0180E-2       -0.9000     340.760     -697.02       475.750       74.5770       2.18850
     1.0180E-2       -1.0500     340.760     -697.06       475.790       74.5620       2.18860
     1.0180E-2       -1.2000     340.760     -697.09       475.810       74.5460       2.18870
     1.0180E-2       -1.3500     340.760     -697.12       475.840       74.5300       2.18880
     1.0180E-2       -1.5000     340.760     -697.14       475.860       74.5130       2.18890
     1.0180E-2       -1.6500     340.760     -697.16       475.880       74.4970       2.18900
     1.0180E-2       -1.8000     340.760     -697.17       475.890       74.4810       2.18900
     1.0180E-2       -1.9500     340.760     -697.18       475.900       74.4640       2.18910
     1.0180E-2       -2.1000     340.760     -697.18       475.900       74.4470       2.18920
     1.0180E-2       -2.2500     340.760     -697.18       475.910       74.4310       2.18920
     1.0180E-2       -2.4000     340.760     -697.17       475.900       74.4140       2.18930
     1.0180E-2       -2.5500     340.760     -697.16       475.900       74.3970       2.18930
     1.0180E-2       -2.7000     340.750     -697.14       475.890       74.3790       2.18940
     1.0180E-2       -2.8500     340.750     -697.12       475.870       74.3620       2.18940
     1.0180E-2       -3.0000     340.750     -697.09       475.860       74.3450       2.18940
     1.0180E-2       -3.1500     340.750     -697.05       475.840       74.3270       2.18950
     1.0180E-2       -3.3000     340.750     -697.02       475.810       74.3090       2.18950
     1.0180E-2       -3.4500     340.750     -696.97       475.780       74.2910       2.18950
     1.0180E-2       -3.6000     340.750     -696.93       475.750       74.2730       2.18950
     1.0180E-2       -3.7500     340.740     -696.87       475.710       74.2550       2.18950
     1.0180E-2       -3.9000     340.740     -696.81       475.670       74.2370       2.18950
     1.0180E-2       -4.0500     340.740     -696.75       475.630       74.2190       2.18950
     1.0180E-2       -4.2000     340.740     -696.68       475.580       74.2000       2.18950
     1.0180E-2       -4.3500     340.730     -696.61       475.530       74.1820       2.18950
     1.0180E-2       -4.5000     340.730     -696.53       475.480       74.1630       2.18950
     1.0180E-2       -4.6500     340.730     -696.45       475.420       74.1440       2.18950
     1.0180E-2       -4.8000     340.730     -696.36       475.360       74.1250       2.18940
     1.0180E-2       -4.9500     340.720     -696.27       475.290       74.1060       2.18940
     1.0180E-2       -5.1000     340.720     -696.17       475.220       74.0870       2.18930
     1.0180E-2       -5.2500     340.720     -696.06       475.150       74.0670       2.18930
     1.0180E-2       -5.4000     340.720     -695.95       475.070       74.0480       2.18930
     1.0180E-2       -5.5500     340.710     -695.84       474.990       74.0280       2.18920
     1.0180E-2       -5.7000     340.710     -695.72       474.900       74.0080       2.18910
     1.0180E-2       -5.8500     340.710     -695.60       474.810       73.9880       2.18910
     1.0180E-2       -6.0000     340.700     -695.47       474.720       73.9680       2.18900
     1.0180E-2       -6.1500     340.700     -695.34       474.620       73.9480       2.18890
     1.0180E-2       -6.3000     340.700     -695.20       474.520       73.9280       2.18880
     1.0180E-2       -6.4500     340.690     -695.06       474.420       73.9080       2.18880
     1.0180E-2       -6.6000     340.690     -694.91       474.310       73.8870       2.18870
     1.0180E-2       -6.7500     340.680     -694.75       474.200       73.8670       2.18860
     1.0180E-2       -6.9000     340.680     -694.60       474.080       73.8460       2.18850
     1.0180E-2       -7.0500     340.680     -694.43       473.960       73.8250       2.18830
     1.0180E-2       -7.2000     340.670     -694.26       473.840       73.8040       2.18820
     1.0180E-2       -7.3500     340.670     -694.09       473.710       73.7830       2.18810
     1.0180E-2       -7.5000     340.660     -693.91       473.580       73.7610       2.18800
     1.0180E-2       -7.6500     340.660     -693.73       473.440       73.7400       2.18790
     1.0180E-2       -7.8000     340.660     -693.54       473.310       73.7190       2.18770
     1.0180E-2       -7.9500     340.650     -693.35       473.160       73.6970       2.18760
     1.0180E-2       -8.1000     340.650     -693.14       472.980       73.6870       2.18700
     1.0180E-2       -8.2500     340.640     -692.92       472.800       73.6780       2.18650
     1.0180E-2       -8.4000     340.640     -692.70       472.610       73.6690       2.18590
     1.0180E-2       -8.5500     340.630     -692.48       472.420       73.6590       2.18540
     1.0180E-2       -8.7000     340.630     -692.25       472.220       73.6500       2.18480
     1.0180E-2       -8.8500     340.620     -692.01       472.020       73.6400       2.18430
     1.0180E-2       -9.0000     340.620     -691.77       471.820       73.6300       2.18370
     1.0180E-2       -9.1500     340.610     -691.53       471.610       73.6190       2.18310
     1.0180E-2       -9.3000     340.610     -691.28       471.400       73.6090       2.18250
     1.0180E-2       -9.4500     340.600     -691.02       471.190       73.5980       2.18190
     1.0180E-2       -9.6000     340.590     -690.76       470.970       73.5880       2.18140
     1.0180E-2       -9.7500     340.590     -690.50       470.750       73.5770       2.18080
     1.0180E-2       -9.9000     340.580     -690.23       470.520       73.5660       2.18020
     1.0180E-2      -10.050      340.580     -689.95       470.290       73.5540       2.17960
     1.0180E-2      -10.200      340.570     -689.67       470.060       73.5430       2.17900
     1.0180E-2      -10.350      340.560     -689.39       469.830       73.5310       2.17840
