    BEGIN:|U|  BEGIN:Ph(U)  BEGIN:TBeg  HX:HeatIn   HX:HeatIn     RPN:dT     RPN:COP   
      m^3/s        deg          K           W           W           _           _      
         0f          0g          0c          1e         13e          9A         16A    
     9.6040E-3        8.10000    340.630     -647.70       442.800      -75.125        2.20280
     9.6040E-3        8.40000    340.620     -647.05       442.290      -75.140        2.20190
     9.6040E-3        8.70000    340.610     -646.38       441.780      -75.155        2.20100
     9.6040E-3        9.00000    340.600     -645.68       441.240      -75.169        2.20010
     9.6040E-3        9.30000    340.590     -644.98       440.690      -75.183        2.19910
     9.6040E-3        9.60000    340.570     -644.25       440.130      -75.196        2.19820
     9.6040E-3        9.90000    340.560     -643.50       439.560      -75.209        2.19720
     9.6040E-3       10.2000     340.550     -642.73       438.970      -75.221        2.19620
     9.6040E-3       10.5000     340.540     -641.95       438.370      -75.232        2.19520
     9.6040E-3       10.8000     340.520     -641.15       437.750      -75.243        2.19410
     9.6040E-3       11.1000     340.510     -640.33       437.120      -75.253        2.19310
     9.6040E-3       11.4000     340.490     -639.49       436.480      -75.263        2.19200
     9.6040E-3       11.7000     340.480     -638.63       435.820      -75.273        2.19100
     9.6040E-3       12.0000     340.460     -637.75       435.150      -75.281        2.18980
     9.6040E-3       12.3000     340.450     -636.86       434.470      -75.289        2.18870
     9.6040E-3       12.6000     340.430     -635.94       433.770      -75.297        2.18760
     9.6040E-3       12.9000     340.410     -635.01       433.060      -75.304        2.18640
     9.6040E-3       13.2000     340.400     -634.06       432.330      -75.311        2.18530
     9.6040E-3       13.5000     340.380     -633.09       431.590      -75.316        2.18410
     9.6040E-3       13.8000     340.360     -632.10       430.840      -75.322        2.18290
     9.6040E-3       14.1000     340.350     -631.09       430.070      -75.327        2.18160
     9.6040E-3       14.4000     340.330     -630.07       429.300      -75.331        2.18040
     9.6040E-3       14.7000     340.310     -629.03       428.500      -75.335        2.17910
     9.6040E-3       15.0000     340.290     -627.97       427.700      -75.338        2.17790
     9.6040E-3       15.3000     340.270     -626.89       426.880      -75.340        2.17660
     9.6040E-3       15.6000     340.250     -625.79       426.040      -75.342        2.17520
     9.6040E-3       15.9000     340.230     -624.67       425.200      -75.344        2.17390
     9.6040E-3       16.2000     340.210     -623.54       424.340      -75.344        2.17260
     9.6040E-3       16.5000     340.190     -622.39       423.460      -75.345        2.17120
     9.6040E-3       16.8000     340.170     -621.22       422.580      -75.344        2.16980
     9.6040E-3       17.1000     340.150     -620.03       421.680      -75.343        2.16840
     9.6040E-3       17.4000     340.130     -618.83       420.760      -75.342        2.16700
     9.6040E-3       17.7000     340.100     -617.60       419.840      -75.340        2.16550
     9.6040E-3       18.0000     340.080     -616.36       418.900      -75.337        2.16400
     9.6040E-3       18.3000     340.060     -615.10       417.950      -75.334        2.16260
     9.6040E-3       18.6000     340.030     -613.82       416.980      -75.330        2.16100
     9.6040E-3       18.9000     340.010     -612.53       416.000      -75.326        2.15950
     9.6040E-3       19.2000     339.990     -611.21       415.010      -75.321        2.15800
     9.6040E-3       19.5000     339.960     -609.88       414.000      -75.316        2.15640
     9.6040E-3       19.8000     339.940     -608.53       412.990      -75.310        2.15480
     9.6040E-3       20.1000     339.910     -607.16       411.950      -75.303        2.15320
     9.6040E-3       20.4000     339.890     -605.78       410.910      -75.296        2.15160
     9.6040E-3       20.7000     339.860     -604.38       409.850      -75.288        2.15000
     9.6040E-3       21.0000     339.830     -602.96       408.780      -75.279        2.14830
     9.6040E-3       21.3000     339.810     -601.52       407.700      -75.270        2.14660
     9.6040E-3       21.6000     339.780     -600.06       406.600      -75.260        2.14490
     9.6040E-3       21.9000     339.750     -598.59       405.500      -75.250        2.14320
     9.6040E-3       22.2000     339.730     -597.10       404.370      -75.239        2.14140
     9.6040E-3       22.5000     339.700     -595.59       403.240      -75.228        2.13960
     9.6040E-3       22.8000     339.670     -594.07       402.090      -75.216        2.13780
     9.6040E-3       23.1000     339.640     -592.53       400.930      -75.203        2.13600
     9.6040E-3       23.4000     339.610     -590.97       399.760      -75.190        2.13420
     9.6040E-3       23.7000     339.580     -589.39       398.580      -75.176        2.13230
     9.6040E-3       24.0000     339.550     -587.79       397.380      -75.162        2.13040
     9.6040E-3       24.3000     339.520     -586.18       396.170      -75.147        2.12850
     9.6040E-3       24.6000     339.490     -584.56       394.950      -75.131        2.12660
     9.6040E-3       24.9000     339.460     -582.91       393.710      -75.115        2.12470
     9.6040E-3       25.2000     339.430     -581.25       392.460      -75.098        2.12270
     9.6040E-3       25.5000     339.400     -579.57       391.200      -75.080        2.12070
     9.6040E-3       25.8000     339.370     -577.87       389.930      -75.062        2.11870
     9.6040E-3       26.1000     339.330     -576.16       388.650      -75.043        2.11660
     9.6040E-3       26.4000     339.300     -574.43       387.350      -75.024        2.11450
     9.6040E-3       26.7000     339.270     -572.68       386.040      -75.004        2.11240
     9.6040E-3       27.0000     339.240     -570.91       384.720      -74.983        2.11030
     9.6040E-3       27.3000     339.200     -569.13       383.380      -74.962        2.10820
     9.6040E-3       27.6000     339.170     -567.34       382.040      -74.940        2.10600
     9.6040E-3       27.9000     339.130     -565.52       380.680      -74.917        2.10380
     9.6040E-3       28.2000     339.100     -563.69       379.310      -74.894        2.10160
     9.6040E-3       28.5000     339.060     -561.84       377.930      -74.870        2.09930
     9.6040E-3       28.8000     339.030     -559.98       376.530      -74.846        2.09700
     9.6040E-3       29.1000     338.990     -558.10       375.120      -74.821        2.09470
     9.6040E-3       29.4000     338.960     -556.20       373.710      -74.795        2.09240
     9.6040E-3       29.7000     338.920     -554.29       372.270      -74.768        2.09000
     9.6040E-3       30.0000     338.880     -552.36       370.830      -74.741        2.08760
     9.6535E-3       30.0000     338.880     -555.15       372.640      -74.751        2.08640
     9.6535E-3       29.7000     338.920     -557.08       374.090      -74.778        2.08870
     9.6535E-3       29.4000     338.960     -559.01       375.530      -74.805        2.09110
     9.6535E-3       29.1000     338.990     -560.91       376.950      -74.830        2.09340
     9.6535E-3       28.8000     339.030     -562.80       378.360      -74.856        2.09570
     9.6535E-3       28.5000     339.060     -564.68       379.770      -74.880        2.09800
     9.6535E-3       28.2000     339.100     -566.53       381.150      -74.904        2.10020
     9.6535E-3       27.9000     339.130     -568.37       382.530      -74.928        2.10240
     9.6535E-3       27.6000     339.170     -570.20       383.890      -74.950        2.10460
     9.6535E-3       27.3000     339.200     -572.00       385.250      -74.972        2.10680
     9.6535E-3       27.0000     339.230     -573.79       386.590      -74.994        2.10890
     9.6535E-3       26.7000     339.270     -575.57       387.910      -75.015        2.11100
     9.6535E-3       26.4000     339.300     -577.32       389.230      -75.035        2.11310
     9.6535E-3       26.1000     339.330     -579.06       390.530      -75.054        2.11510
     9.6535E-3       25.8000     339.360     -580.78       391.820      -75.073        2.11720
     9.6535E-3       25.5000     339.400     -582.49       393.100      -75.092        2.11920
     9.6535E-3       25.2000     339.430     -584.18       394.360      -75.109        2.12120
     9.6535E-3       24.9000     339.460     -585.85       395.620      -75.126        2.12310
     9.6535E-3       24.6000     339.490     -587.50       396.860      -75.143        2.12510
     9.6535E-3       24.3000     339.520     -589.14       398.080      -75.158        2.12700
     9.6535E-3       24.0000     339.550     -590.76       399.300      -75.174        2.12890
     9.6535E-3       23.7000     339.580     -592.36       400.500      -75.188        2.13070
     9.6535E-3       23.4000     339.610     -593.94       401.690      -75.202        2.13260
     9.6535E-3       23.1000     339.640     -595.51       402.870      -75.216        2.13440
     9.6535E-3       22.8000     339.670     -597.06       404.030      -75.228        2.13620
     9.6535E-3       22.5000     339.700     -598.60       405.190      -75.240        2.13800
     9.6535E-3       22.2000     339.720     -600.11       406.320      -75.252        2.13970
